frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
949,0,15.816,0.98,1,0.00,0.00,0.00,0.00,2.05,1.49,0.11,1.92,2.98,2.21,0.00,0.00,0.40,0.43,2.34,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
950,0,15.832,0.98,1,0.00,0.00,0.00,0.00,1.99,1.38,0.10,1.91,2.87,2.24,0.00,0.00,0.42,0.42,2.34,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
951,0,15.849,0.98,1,0.00,0.00,0.00,0.00,1.91,1.46,0.11,1.96,2.72,2.26,0.00,0.00,0.56,0.36,2.33,0.10,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
952,0,15.866,0.98,1,0.00,0.00,0.00,0.00,1.80,1.47,0.21,2.00,2.46,2.30,0.00,0.00,0.56,0.25,2.43,0.35,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
953,0,15.882,0.98,1,0.00,0.00,0.02,0.00,1.59,1.50,0.35,2.04,2.09,2.14,0.00,0.00,0.39,0.13,2.60,0.80,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
954,0,15.899,0.98,1,0.00,0.00,0.03,0.00,1.29,1.34,0.46,1.99,1.67,1.84,0.00,0.00,0.12,0.03,2.88,1.45,0.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
955,0,15.916,0.98,1,0.00,0.00,0.19,0.00,0.98,1.41,0.46,1.89,1.29,1.50,0.00,0.00,0.00,0.00,3.13,2.12,0.16,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
956,0,15.932,0.98,1,0.00,0.00,0.37,0.00,0.72,1.40,0.30,1.70,0.99,1.32,0.00,0.05,0.00,0.00,3.34,2.75,0.28,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
957,0,15.949,0.98,1,0.00,0.00,0.66,0.07,0.52,1.51,0.20,1.52,0.71,1.15,0.00,0.25,0.00,0.00,3.30,3.20,0.37,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
958,0,15.966,0.98,1,0.00,0.00,0.77,0.07,0.30,1.44,0.09,1.30,0.53,1.00,0.00,0.49,0.00,0.01,3.17,3.55,0.38,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
959,0,15.982,0.98,1,0.00,0.00,0.82,0.07,0.13,1.38,0.06,1.13,0.39,0.75,0.00,0.71,0.00,0.02,2.74,3.74,0.38,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
960,0,15.999,0.98,1,0.00,0.00,0.77,0.00,0.02,1.23,0.01,0.93,0.33,0.62,0.00,0.91,0.00,0.07,2.42,3.85,0.39,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00
961,0,16.016,0.98,1,0.00,0.00,0.77,0.00,0.00,1.06,0.00,0.84,0.28,0.45,0.00,1.13,0.00,0.16,2.16,3.95,0.38,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
962,0,16.033,0.98,1,0.00,0.00,0.81,0.00,0.00,0.94,0.00,0.80,0.29,0.36,0.00,1.33,0.00,0.23,2.19,4.06,0.39,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
963,0,16.049,0.98,1,0.02,0.00,0.89,0.00,0.00,0.76,0.00,0.80,0.31,0.26,0.00,1.42,0.00,0.25,2.16,4.05,0.37,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
964,0,16.066,0.98,1,0.02,0.00,0.86,0.00,0.00,0.82,0.00,0.77,0.35,0.22,0.00,1.46,0.00,0.25,2.14,4.00,0.34,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
965,0,16.083,0.98,1,0.02,0.00,0.80,0.00,0.00,0.78,0.00,0.75,0.37,0.20,0.00,1.49,0.00,0.29,2.10,3.93,0.32,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
966,0,16.099,0.98,1,0.00,0.00,0.76,0.00,0.00,0.87,0.00,0.77,0.37,0.17,0.00,1.47,0.00,0.31,2.10,3.93,0.33,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
967,0,16.116,0.98,1,0.00,0.00,0.74,0.00,0.00,0.91,0.00,0.79,0.38,0.22,0.00,1.45,0.00,0.29,2.10,3.93,0.37,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
968,0,16.133,0.98,1,0.00,0.00,0.70,0.00,0.00,0.97,0.00,0.80,0.37,0.18,0.00,1.41,0.00,0.27,2.05,3.88,0.39,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
969,0,16.149,0.98,1,0.00,0.00,0.64,0.00,0.00,0.91,0.00,0.82,0.38,0.14,0.00,1.40,0.00,0.25,2.02,3.84,0.40,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
970,0,16.166,0.98,1,0.00,0.00,0.62,0.00,0.00,0.93,0.00,0.82,0.40,0.10,0.00,1.41,0.00,0.22,1.97,3.82,0.29,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
971,0,16.183,0.98,1,0.01,0.00,0.64,0.00,0.00,0.99,0.00,0.85,0.45,0.16,0.00,1.43,0.00,0.22,1.86,3.85,0.18,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
972,0,16.199,0.98,1,0.01,0.00,0.65,0.03,0.00,1.09,0.00,0.87,0.49,0.22,0.00,1.50,0.00,0.21,1.78,3.89,0.13,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
973,0,16.216,0.98,1,0.04,0.00,0.64,0.08,0.00,1.01,0.00,0.89,0.49,0.24,0.00,1.52,0.00,0.22,1.66,3.84,0.10,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
974,0,16.233,0.98,1,0.12,0.00,0.63,0.08,0.00,0.96,0.00,0.85,0.48,0.19,0.00,1.52,0.00,0.19,1.64,3.74,0.16,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
975,0,16.249,0.98,1,0.15,0.01,0.63,0.06,0.00,0.91,0.00,0.80,0.48,0.11,0.00,1.46,0.00,0.17,1.60,3.60,0.13,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
976,0,16.266,0.98,1,0.14,0.01,0.63,0.00,0.00,1.00,0.00,0.77,0.47,0.08,0.00,1.46,0.00,0.17,1.66,3.53,0.15,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
977,0,16.283,0.98,1,0.07,0.01,0.63,0.00,0.00,1.05,0.00,0.84,0.50,0.14,0.00,1.48,0.00,0.16,1.65,3.58,0.11,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
978,0,16.299,0.98,1,0.07,0.00,0.67,0.03,0.00,1.13,0.00,0.89,0.49,0.14,0.00,1.53,0.00,0.16,1.66,3.66,0.13,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
979,0,16.316,0.98,1,0.11,0.00,0.72,0.03,0.00,1.08,0.00,0.96,0.50,0.10,0.00,1.54,0.00,0.15,1.59,3.75,0.12,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
980,0,16.333,0.98,1,0.14,0.00,0.74,0.03,0.00,1.00,0.00,0.93,0.48,0.03,0.00,1.55,0.00,0.16,1.60,3.70,0.18,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
981,0,16.350,0.98,1,0.12,0.00,0.73,0.00,0.00,0.91,0.00,0.97,0.48,0.02,0.00,1.58,0.00,0.15,1.60,3.75,0.11,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
982,0,16.366,0.98,1,0.08,0.00,0.67,0.00,0.00,0.85,0.00,0.93,0.47,0.04,0.00,1.63,0.00,0.18,1.61,3.71,0.07,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
983,0,16.383,0.98,1,0.04,0.00,0.65,0.00,0.00,0.82,0.00,0.93,0.48,0.06,0.00,1.65,0.00,0.21,1.59,3.71,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
984,0,16.400,0.98,1,0.04,0.00,0.63,0.00,0.00,0.78,0.00,0.89,0.48,0.14,0.00,1.63,0.00,0.23,1.54,3.65,0.03,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
985,0,16.416,0.98,1,0.02,0.00,0.65,0.00,0.00,0.74,0.00,0.87,0.48,0.17,0.00,1.59,0.00,0.20,1.59,3.61,0.10,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
986,0,16.433,0.98,1,0.01,0.00,0.66,0.00,0.01,0.71,0.00,0.82,0.47,0.17,0.00,1.60,0.00,0.18,1.60,3.69,0.10,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
987,0,16.450,0.98,1,0.03,0.00,0.66,0.00,0.01,0.64,0.00,0.78,0.43,0.13,0.00,1.61,0.00,0.17,1.66,3.70,0.07,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
988,0,16.466,0.98,1,0.05,0.00,0.70,0.00,0.01,0.62,0.00,0.78,0.43,0.14,0.00,1.63,0.00,0.19,1.59,3.76,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
989,0,16.483,0.98,1,0.10,0.00,0.68,0.00,0.00,0.68,0.00,0.78,0.40,0.12,0.00,1.63,0.00,0.19,1.63,3.72,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
990,0,16.500,0.98,1,0.10,0.04,0.67,0.00,0.00,0.73,0.00,0.78,0.40,0.10,0.00,1.63,0.00,0.20,1.61,3.71,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
991,0,16.516,0.98,1,0.07,0.05,0.62,0.00,0.00,0.73,0.00,0.79,0.38,0.13,0.00,1.64,0.00,0.19,1.62,3.63,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
992,0,16.533,0.98,1,0.02,0.05,0.60,0.00,0.00,0.69,0.00,0.83,0.38,0.18,0.00,1.65,0.00,0.18,1.60,3.58,0.06,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
993,0,16.550,0.98,1,0.00,0.01,0.60,0.00,0.00,0.71,0.00,0.85,0.39,0.25,0.00,1.66,0.00,0.17,1.57,3.57,0.06,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
994,0,16.566,0.98,1,0.00,0.00,0.61,0.00,0.00,0.74,0.00,0.86,0.37,0.20,0.00,1.65,0.00,0.17,1.55,3.61,0.06,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
995,0,16.583,0.98,1,0.01,0.00,0.61,0.04,0.00,0.65,0.00,0.89,0.38,0.18,0.00,1.60,0.00,0.16,1.55,3.65,0.09,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
996,0,16.600,0.98,1,0.02,0.00,0.59,0.08,0.00,0.57,0.00,0.92,0.36,0.14,0.00,1.56,0.00,0.15,1.57,3.69,0.23,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
997,0,16.616,0.98,1,0.02,0.00,0.58,0.10,0.00,0.51,0.00,0.90,0.38,0.12,0.00,1.52,0.00,0.13,1.56,3.66,0.28,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
998,0,16.633,0.98,1,0.01,0.00,0.56,0.17,0.00,0.56,0.00,0.89,0.38,0.08,0.00,1.49,0.00,0.12,1.60,3.61,0.29,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
999,0,16.650,0.98,1,0.02,0.00,0.60,0.20,0.00,0.75,0.00,0.91,0.39,0.06,0.00,1.44,0.00,0.11,1.63,3.54,0.26,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1000,0,16.667,0.98,1,0.03,0.00,0.65,0.21,0.00,0.87,0.00,0.99,0.39,0.09,0.00,1.47,0.00,0.12,1.65,3.55,0.27,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1001,0,16.683,0.98,1,0.03,0.00,0.67,0.13,0.00,0.85,0.00,1.01,0.39,0.07,0.00,1.49,0.00,0.10,1.57,3.57,0.24,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1002,0,16.700,0.98,1,0.05,0.00,0.69,0.09,0.00,0.69,0.00,0.97,0.39,0.06,0.00,1.49,0.00,0.07,1.52,3.62,0.17,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1003,0,16.717,0.98,1,0.06,0.00,0.68,0.05,0.00,0.60,0.00,0.91,0.41,0.06,0.00,1.43,0.00,0.04,1.50,3.64,0.18,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1004,0,16.733,0.98,1,0.10,0.00,0.73,0.02,0.00,0.67,0.00,0.91,0.42,0.14,0.00,1.39,0.00,0.05,1.51,3.66,0.20,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1005,0,16.750,0.98,1,0.08,0.00,0.71,0.00,0.00,0.73,0.00,0.98,0.45,0.15,0.00,1.35,0.00,0.04,1.52,3.65,0.22,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1006,0,16.767,0.98,1,0.08,0.00,0.72,0.02,0.00,0.81,0.00,0.98,0.47,0.17,0.00,1.30,0.00,0.05,1.61,3.64,0.25,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1007,0,16.783,0.98,1,0.06,0.00,0.74,0.05,0.01,0.81,0.00,1.00,0.47,0.11,0.00,1.24,0.00,0.03,1.72,3.64,0.22,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1008,0,16.800,0.98,1,0.04,0.00,0.74,0.09,0.01,0.71,0.00,0.98,0.44,0.11,0.00,1.24,0.00,0.02,1.81,3.69,0.19,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1009,0,16.817,0.98,1,0.05,0.00,0.73,0.07,0.01,0.59,0.00,1.04,0.42,0.10,0.00,1.24,0.00,0.00,1.81,3.71,0.17,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1010,0,16.833,0.98,1,0.06,0.00,0.73,0.16,0.00,0.59,0.00,1.05,0.41,0.15,0.00,1.26,0.00,0.00,1.82,3.72,0.15,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1011,0,16.850,0.98,1,0.12,0.00,0.73,0.32,0.00,0.70,0.00,1.08,0.43,0.11,0.00,1.22,0.00,0.00,1.82,3.71,0.16,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1012,0,16.867,0.98,1,0.12,0.00,0.73,0.42,0.00,0.81,0.00,1.03,0.47,0.14,0.00,1.21,0.00,0.00,1.78,3.70,0.19,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1013,0,16.883,0.98,1,0.14,0.00,0.71,0.32,0.00,0.82,0.00,1.02,0.50,0.18,0.00,1.15,0.00,0.00,1.78,3.70,0.26,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1014,0,16.900,0.98,1,0.11,0.00,0.69,0.12,0.00,0.76,0.00,0.99,0.51,0.24,0.00,1.14,0.00,0.00,1.77,3.65,0.30,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1015,0,16.917,0.98,1,0.15,0.00,0.64,0.02,0.00,0.68,0.00,1.00,0.49,0.27,0.00,1.10,0.00,0.00,1.88,3.54,0.20,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1016,0,16.933,0.98,1,0.20,0.00,0.59,0.00,0.00,0.59,0.00,0.98,0.47,0.27,0.00,1.03,0.00,0.00,1.83,3.37,0.09,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1017,0,16.950,0.98,1,0.26,0.00,0.54,0.00,0.00,0.52,0.00,1.00,0.44,0.29,0.00,0.96,0.00,0.00,1.75,3.20,0.05,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1018,0,16.967,0.98,1,0.25,0.00,0.49,0.00,0.00,0.53,0.00,0.94,0.42,0.32,0.00,0.89,0.00,0.00,1.48,2.99,0.16,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1019,0,16.983,0.98,1,0.21,0.00,0.47,0.00,0.00,0.50,0.00,0.94,0.40,0.30,0.00,0.85,0.00,0.00,1.26,2.81,0.17,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1020,0,17.000,0.98,1,0.17,0.00,0.42,0.00,0.00,0.49,0.00,0.89,0.40,0.34,0.00,0.83,0.00,0.00,1.00,2.54,0.15,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1021,0,17.017,0.98,1,0.15,0.00,0.40,0.00,0.00,0.46,0.00,0.93,0.42,0.35,0.00,0.85,0.00,0.00,0.85,2.30,0.11,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1022,0,17.034,0.98,1,0.13,0.00,0.33,0.00,0.00,0.52,0.00,0.90,0.43,0.41,0.03,0.97,0.00,0.00,0.66,2.07,0.10,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1023,0,17.050,0.98,1,0.12,0.00,0.29,0.03,0.02,0.66,0.00,0.82,0.42,0.39,0.07,1.06,0.00,0.02,0.53,1.89,0.07,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
1024,0,17.067,0.98,1,0.10,0.00,0.20,0.03,0.04,0.65,0.00,0.75,0.39,0.38,0.18,1.24,0.00,0.07,0.34,1.76,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00
1025,0,17.084,0.98,1,0.09,0.00,0.17,0.03,0.05,0.57,0.00,0.69,0.36,0.40,0.26,1.33,0.00,0.14,0.25,1.61,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1026,0,17.100,0.98,1,0.07,0.00,0.15,0.00,0.03,0.39,0.00,0.72,0.33,0.53,0.33,1.44,0.00,0.19,0.13,1.50,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1027,0,17.117,0.98,1,0.06,0.00,0.16,0.00,0.01,0.35,0.00,0.73,0.34,0.62,0.30,1.44,0.00,0.22,0.07,1.35,0.02,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1028,0,17.134,0.98,1,0.04,0.00,0.17,0.00,0.00,0.41,0.00,0.75,0.34,0.66,0.30,1.47,0.00,0.24,0.00,1.24,0.11,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1029,0,17.150,0.98,1,0.02,0.00,0.15,0.00,0.00,0.39,0.00,0.80,0.35,0.60,0.32,1.50,0.00,0.25,0.00,1.14,0.18,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1030,0,17.167,0.98,1,0.02,0.00,0.16,0.00,0.00,0.33,0.00,0.77,0.34,0.56,0.39,1.48,0.00,0.25,0.00,1.07,0.28,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1031,0,17.184,0.98,1,0.04,0.00,0.15,0.00,0.00,0.18,0.00,0.78,0.37,0.48,0.48,1.46,0.00,0.24,0.00,1.00,0.22,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1032,0,17.200,0.98,1,0.04,0.00,0.11,0.00,0.00,0.10,0.00,0.80,0.41,0.52,0.49,1.38,0.00,0.24,0.00,1.00,0.15,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1033,0,17.217,0.98,1,0.03,0.00,0.13,0.00,0.03,0.16,0.00,0.87,0.42,0.58,0.45,1.34,0.00,0.20,0.00,0.96,0.03,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1034,0,17.234,0.98,1,0.02,0.00,0.13,0.00,0.04,0.23,0.00,0.89,0.43,0.67,0.42,1.25,0.00,0.16,0.02,0.98,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1035,0,17.250,0.98,1,0.03,0.00,0.14,0.00,0.04,0.38,0.00,0.86,0.42,0.68,0.45,1.17,0.00,0.12,0.02,0.93,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1036,0,17.267,0.98,1,0.02,0.00,0.12,0.00,0.01,0.38,0.00,0.87,0.41,0.57,0.49,1.09,0.00,0.12,0.04,0.90,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1037,0,17.284,0.98,1,0.03,0.00,0.11,0.00,0.00,0.35,0.00,0.86,0.38,0.58,0.44,1.05,0.00,0.13,0.02,0.88,0.03,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
